action = 0;action = 60;action = 120;action = 180;action = 240;action = 300
0.0036;0.0396;0.396;0.382;0.1676;0.0112
0.0028;0.0416;0.3916;0.3824;0.1716;0.01
0.0032;0.0404;0.3964;0.3816;0.1672;0.0112
0.0028;0.042;0.3964;0.3796;0.1696;0.0096
0.0028;0.04;0.394;0.38;0.17;0.0132
0.004;0.0396;0.3924;0.3852;0.1684;0.0104
0.0012;0.0428;0.3968;0.3784;0.1692;0.0116
0.002;0.0432;0.394;0.3804;0.17;0.0104
0.0024;0.0408;0.394;0.3816;0.17;0.0112
0.0044;0.0408;0.3936;0.3812;0.1704;0.0096
0.0032;0.0384;0.394;0.3828;0.17;0.0116
0.0044;0.0396;0.396;0.3804;0.1696;0.01
0.0032;0.0408;0.3928;0.3844;0.1692;0.0096
0.0052;0.04;0.3924;0.3808;0.1696;0.012
0.002;0.0384;0.3936;0.3832;0.1704;0.0124
0.0032;0.0436;0.392;0.382;0.1696;0.0096
0.0028;0.0412;0.3916;0.3832;0.1712;0.01
0.002;0.0404;0.392;0.3872;0.1688;0.0096
0.0008;0.0416;0.3956;0.3812;0.1692;0.0116
0.0028;0.0416;0.3964;0.3808;0.168;0.0104
0.0032;0.0416;0.3936;0.3828;0.1668;0.012
0.002;0.0416;0.392;0.3848;0.1688;0.0108
0.002;0.0408;0.3936;0.3836;0.1684;0.0116
0.0028;0.0404;0.392;0.3836;0.1696;0.0116
0.0024;0.0416;0.3944;0.382;0.1684;0.0112
0.004;0.0404;0.3948;0.3816;0.1696;0.0096
0.002;0.042;0.3936;0.3816;0.1692;0.0116
0.0024;0.0408;0.3948;0.384;0.1684;0.0096
0.0008;0.042;0.3944;0.3824;0.17;0.0104
0.004;0.0412;0.3944;0.3808;0.1696;0.01
0.0028;0.0408;0.3964;0.382;0.1692;0.0088
0.0016;0.042;0.396;0.3808;0.1688;0.0108
0.0032;0.04;0.3952;0.3828;0.1672;0.0116
0.0024;0.0396;0.3948;0.3828;0.1712;0.0092
0.0016;0.0396;0.3936;0.3844;0.1708;0.01
0.004;0.0416;0.3944;0.3808;0.1676;0.0116
0.0024;0.0416;0.3948;0.3824;0.1696;0.0092
0.0032;0.0412;0.394;0.38;0.1688;0.0128
0.0016;0.04;0.3952;0.3828;0.1692;0.0112
0.0032;0.0404;0.3952;0.382;0.1696;0.0096
0.0028;0.04;0.3952;0.3812;0.1704;0.0104
0.002;0.0404;0.3964;0.3812;0.17;0.01
0.0016;0.0412;0.3952;0.3828;0.1676;0.0116
0.0044;0.0404;0.394;0.3816;0.17;0.0096
0.0028;0.0424;0.3936;0.3816;0.1676;0.012
0.0028;0.04;0.3964;0.382;0.1684;0.0104
0.0028;0.0396;0.396;0.382;0.1692;0.0104
0.0032;0.0408;0.3976;0.3816;0.1676;0.0092
0.0064;0.04;0.3968;0.3784;0.1684;0.01
0.002;0.044;0.3964;0.3824;0.166;0.0092
0.002;0.0412;0.398;0.3808;0.1676;0.0104
0.0008;0.0408;0.3956;0.3832;0.168;0.0116
0.0016;0.0416;0.3952;0.3824;0.168;0.0112
0.0032;0.0408;0.3956;0.3824;0.1688;0.0092
0.002;0.0408;0.3968;0.378;0.17;0.0124
0.0012;0.0408;0.3952;0.3824;0.1692;0.0112
0.0028;0.0424;0.3956;0.3792;0.17;0.01
0.002;0.0416;0.3952;0.3832;0.1696;0.0084
0.0024;0.0424;0.3968;0.3812;0.1676;0.0096
0.0056;0.0428;0.3944;0.3788;0.1684;0.01
0.0012;0.04;0.3988;0.3828;0.1688;0.0084
0.0024;0.04;0.3976;0.3816;0.1676;0.0108
0.0028;0.0412;0.3984;0.3808;0.1668;0.01
0.0028;0.042;0.3964;0.3804;0.168;0.0104
0.002;0.0416;0.3968;0.3812;0.1684;0.01
0.0008;0.0412;0.3964;0.3824;0.1704;0.0088
0.0012;0.0424;0.3968;0.3804;0.1672;0.012
0.0032;0.0408;0.3948;0.3796;0.1688;0.0128
0.0032;0.042;0.3956;0.3816;0.1672;0.0104
0.004;0.0408;0.3944;0.3824;0.1688;0.0096
0.004;0.0428;0.3924;0.38;0.1704;0.0104
0.002;0.0416;0.3976;0.3796;0.168;0.0112
0.0032;0.04;0.3964;0.3812;0.1668;0.0124
0.004;0.0412;0.3964;0.3804;0.168;0.01
0.0032;0.0412;0.3968;0.3804;0.1664;0.012
0.0036;0.0424;0.3952;0.3808;0.1664;0.0116
0.002;0.0404;0.3992;0.3816;0.1672;0.0096
0.0024;0.0428;0.3952;0.3812;0.168;0.0104
0.0032;0.0424;0.3924;0.3816;0.17;0.0104
0.0012;0.042;0.3976;0.3816;0.1668;0.0108
0.0032;0.0416;0.3968;0.3808;0.1672;0.0104
0.0024;0.042;0.3948;0.3804;0.1704;0.01
0.0024;0.0396;0.4004;0.3792;0.1672;0.0112
0.0036;0.0404;0.3936;0.3824;0.1684;0.0116
0.0036;0.0424;0.3928;0.3816;0.1688;0.0108
0.002;0.0412;0.3952;0.3816;0.1676;0.0124
0.0024;0.0404;0.398;0.3808;0.1684;0.01
0.0024;0.04;0.3992;0.3804;0.166;0.012
0.0044;0.0404;0.394;0.3832;0.1676;0.0104
0.004;0.0396;0.3968;0.3804;0.1692;0.01
0.0044;0.0416;0.3956;0.3784;0.168;0.012
0.0044;0.0412;0.3964;0.3792;0.1672;0.0116
0.0032;0.04;0.3988;0.38;0.1676;0.0104
0.0008;0.0404;0.3992;0.3804;0.168;0.0112
0.0016;0.0388;0.3968;0.3836;0.1668;0.0124
0.0024;0.0412;0.396;0.38;0.1688;0.0116
0.0012;0.0416;0.3956;0.3804;0.1704;0.0108
0.0032;0.0408;0.398;0.3808;0.1668;0.0104
0.0028;0.0416;0.3968;0.3796;0.166;0.0132
0.0028;0.0408;0.3964;0.3816;0.168;0.0104
0.0028;0.042;0.394;0.3788;0.1692;0.0132
0.0016;0.0412;0.398;0.378;0.1688;0.0124
0.002;0.0404;0.3992;0.3792;0.1684;0.0108
0.0036;0.0404;0.398;0.3804;0.1664;0.0112
0.0028;0.04;0.3972;0.3804;0.1668;0.0128
0.0024;0.0408;0.3984;0.3792;0.1696;0.0096
0.0016;0.0436;0.3968;0.3796;0.1676;0.0108
0.0048;0.0396;0.3984;0.3788;0.1676;0.0108
0.002;0.042;0.3976;0.3784;0.1696;0.0104
0.002;0.0396;0.3972;0.3812;0.1688;0.0112
0.0028;0.0396;0.3984;0.3796;0.168;0.0116
0.0032;0.04;0.3976;0.3772;0.1716;0.0104
0.0028;0.0404;0.3988;0.38;0.1668;0.0112
0.002;0.0412;0.3984;0.3796;0.1664;0.0124
0.002;0.0412;0.3944;0.3812;0.1668;0.0144
0.002;0.042;0.3952;0.3808;0.1684;0.0116
0.0028;0.0416;0.3964;0.3792;0.1696;0.0104
0.0048;0.0392;0.3972;0.378;0.1696;0.0112
0.0024;0.0404;0.3964;0.3804;0.1692;0.0112
0.0024;0.04;0.3968;0.3808;0.1684;0.0116
0.0036;0.0408;0.3964;0.3808;0.1688;0.0096
0.0032;0.04;0.4;0.3768;0.1684;0.0116
0.0028;0.0412;0.3964;0.3796;0.1688;0.0112
0.0016;0.0396;0.398;0.3812;0.1688;0.0108
0.0024;0.04;0.3964;0.382;0.1684;0.0108
0.0032;0.0408;0.3968;0.3808;0.1668;0.0116
0.0024;0.04;0.3984;0.3792;0.168;0.012
0.0036;0.04;0.3972;0.3788;0.1684;0.012
0.004;0.0404;0.3984;0.3816;0.1648;0.0108
0.004;0.0412;0.3952;0.3816;0.166;0.012
0.0024;0.0404;0.3992;0.3816;0.1668;0.0096
0.004;0.0412;0.3976;0.3784;0.1692;0.0096
0.0012;0.0408;0.3968;0.3844;0.1648;0.012
0.0036;0.0424;0.3988;0.378;0.1668;0.0104
0.0008;0.0392;0.3984;0.382;0.1684;0.0112
0.0028;0.0404;0.4008;0.378;0.1664;0.0116
0.002;0.0388;0.3992;0.3804;0.168;0.0116
0.0032;0.0404;0.3988;0.3792;0.1672;0.0112
0.0032;0.0396;0.3972;0.3784;0.1692;0.0124
0.0016;0.042;0.3988;0.3796;0.1676;0.0104
0.002;0.0404;0.3972;0.3832;0.1676;0.0096
0.0028;0.0428;0.3964;0.38;0.168;0.01
0.004;0.0388;0.3968;0.382;0.1684;0.01
0.0032;0.04;0.398;0.3816;0.1676;0.0096
0.0024;0.0424;0.3964;0.3812;0.168;0.0096
0.0016;0.0408;0.3976;0.382;0.1684;0.0096
0.002;0.0416;0.3952;0.3812;0.1688;0.0112
0.0044;0.0392;0.396;0.3832;0.1676;0.0096
0.0028;0.04;0.396;0.3796;0.1688;0.0128
0.004;0.0404;0.396;0.3796;0.1688;0.0112
0.0032;0.0408;0.3956;0.3816;0.1668;0.012
0.0028;0.0392;0.3992;0.3792;0.168;0.0116
0.0036;0.04;0.3988;0.3824;0.1656;0.0096
0.0012;0.0404;0.3968;0.3832;0.168;0.0104
0.002;0.0408;0.3968;0.3788;0.1688;0.0128
0.0028;0.04;0.3952;0.3796;0.17;0.0124
0.0016;0.0408;0.3976;0.3816;0.1688;0.0096
0.0024;0.04;0.3972;0.3824;0.1684;0.0096
0.002;0.0436;0.3964;0.3796;0.1668;0.0116
0.0012;0.0408;0.396;0.3808;0.1688;0.0124
0.0028;0.0388;0.4;0.378;0.1692;0.0112
0.0024;0.0392;0.3988;0.3808;0.168;0.0108
0.0028;0.0396;0.3972;0.38;0.1692;0.0112
0.0044;0.0404;0.3972;0.3788;0.1688;0.0104
0.0032;0.0428;0.3956;0.3796;0.1684;0.0104
0.0032;0.0408;0.3952;0.38;0.17;0.0108
0.0044;0.0424;0.3964;0.3788;0.166;0.012
0.0016;0.0408;0.3972;0.38;0.1688;0.0116
0.0024;0.0416;0.3976;0.3812;0.1668;0.0104
0.0028;0.0396;0.3964;0.3816;0.1684;0.0112
0.0016;0.0396;0.396;0.3808;0.17;0.012
0.0036;0.0416;0.3952;0.3792;0.1688;0.0116
0.0036;0.0412;0.3956;0.3792;0.1696;0.0108
0.0032;0.0404;0.3976;0.3804;0.168;0.0104
0.0036;0.0384;0.396;0.3816;0.1692;0.0112
0.002;0.0408;0.3964;0.3808;0.1684;0.0116
0.0044;0.0404;0.3952;0.3808;0.1672;0.012
0.0028;0.0404;0.3972;0.3808;0.1692;0.0096
0.002;0.0392;0.3964;0.3812;0.1704;0.0108
0.0016;0.0392;0.3984;0.3824;0.1676;0.0108
0.0024;0.0412;0.3956;0.3816;0.1684;0.0108
0.0044;0.0408;0.3972;0.3792;0.1688;0.0096
0.0024;0.0424;0.3952;0.3796;0.168;0.0124
0.004;0.0388;0.3952;0.3788;0.172;0.0112
0.004;0.0396;0.398;0.38;0.1684;0.01
0.0032;0.0416;0.3924;0.3804;0.1708;0.0116
0.0024;0.0396;0.3972;0.3796;0.1688;0.0124
0.0028;0.04;0.3964;0.3812;0.1684;0.0112
0.002;0.0392;0.396;0.3828;0.1688;0.0112
0.0032;0.0404;0.3948;0.3812;0.1704;0.01
0.0024;0.04;0.3964;0.3832;0.1684;0.0096
0.0036;0.04;0.3956;0.3808;0.1684;0.0116
0.004;0.0392;0.3952;0.3832;0.1664;0.012
0.0044;0.0404;0.398;0.3784;0.1676;0.0112
0.0032;0.0408;0.396;0.3804;0.1704;0.0092
0.0036;0.04;0.3976;0.3812;0.1668;0.0108
0.0028;0.0424;0.394;0.38;0.1688;0.012
0.0012;0.0392;0.3992;0.3816;0.17;0.0088
0.0012;0.0396;0.3972;0.3808;0.1696;0.0116
0.002;0.04;0.3948;0.3792;0.1712;0.0128
0.0044;0.04;0.3956;0.38;0.1684;0.0116
0.0028;0.0392;0.396;0.382;0.1684;0.0116
0.0024;0.04;0.3972;0.3796;0.1704;0.0104
0.002;0.0416;0.396;0.3792;0.1676;0.0136
0.0048;0.0404;0.3956;0.3796;0.168;0.0116
0.0032;0.0404;0.3968;0.3816;0.166;0.012
0.0028;0.0416;0.3972;0.3796;0.1672;0.0116
0.0052;0.0416;0.392;0.3828;0.168;0.0104
0.004;0.04;0.3956;0.3792;0.1692;0.012
0.004;0.0408;0.3932;0.3812;0.1692;0.0116
0.0032;0.0424;0.3972;0.3784;0.1676;0.0112
0.0056;0.0428;0.392;0.3824;0.1664;0.0108
0.0048;0.0404;0.396;0.3792;0.1688;0.0108
0.004;0.0388;0.3992;0.3776;0.1684;0.012
0.0048;0.042;0.396;0.3776;0.17;0.0096
0.0036;0.04;0.3972;0.3792;0.168;0.012
0.0036;0.0412;0.396;0.3796;0.168;0.0116
0.002;0.0416;0.396;0.3804;0.17;0.01
0.0028;0.0424;0.3972;0.3776;0.17;0.01
0.002;0.0428;0.3952;0.38;0.17;0.01
0.0052;0.042;0.3944;0.3804;0.1668;0.0112
0.0032;0.0408;0.398;0.38;0.168;0.01
0.0032;0.0404;0.3968;0.3792;0.1692;0.0112
0.004;0.0416;0.3948;0.3788;0.1684;0.0124
0.002;0.0404;0.3968;0.382;0.1688;0.01
0.0028;0.0424;0.396;0.3812;0.1668;0.0108
0.0024;0.0428;0.3952;0.382;0.1644;0.0132
0.002;0.0396;0.398;0.3804;0.1692;0.0108
0.0008;0.0396;0.3988;0.3832;0.168;0.0096
0.0036;0.0416;0.3972;0.3792;0.1688;0.0096
0.0028;0.0408;0.3968;0.3812;0.1676;0.0108
0.0044;0.042;0.394;0.3796;0.1688;0.0112
0.0012;0.0408;0.3956;0.3816;0.1688;0.012
0.0048;0.0408;0.3984;0.3796;0.1672;0.0092
0.0036;0.0404;0.3956;0.3804;0.168;0.012
0.0024;0.0428;0.3936;0.3808;0.1692;0.0112
0.0044;0.0408;0.3964;0.3796;0.1664;0.0124
0.0036;0.0432;0.3972;0.3788;0.1676;0.0096
0.0012;0.0428;0.3948;0.382;0.1688;0.0104
0.004;0.0392;0.3944;0.3828;0.1692;0.0104
0.0036;0.04;0.3972;0.3808;0.1684;0.01
0.0028;0.0424;0.3952;0.3836;0.1656;0.0104
0.0044;0.0404;0.394;0.3816;0.168;0.0116
0.0016;0.0424;0.3964;0.3776;0.17;0.012
0.0028;0.0404;0.3976;0.38;0.1688;0.0104
0.0044;0.042;0.3944;0.3816;0.1664;0.0112
0.0032;0.0412;0.394;0.3804;0.17;0.0112
0.0032;0.0396;0.3988;0.3784;0.1672;0.0128
0.004;0.0408;0.396;0.3804;0.1676;0.0112
0.0024;0.0416;0.398;0.3792;0.1676;0.0112
0.002;0.0404;0.3956;0.3824;0.1684;0.0112
0.0036;0.0412;0.3948;0.3812;0.1676;0.0116
0.0048;0.0416;0.394;0.3816;0.168;0.01
0.0028;0.0404;0.3956;0.3816;0.1676;0.012
0.004;0.044;0.3956;0.3788;0.1676;0.01
0.0032;0.0424;0.3952;0.3824;0.1664;0.0104
0.0028;0.0396;0.3948;0.3824;0.1684;0.012
0.0028;0.0408;0.3968;0.3784;0.1696;0.0116
0.0052;0.0408;0.3936;0.3808;0.1684;0.0112
0.0052;0.0404;0.3924;0.3812;0.17;0.0108
0.0016;0.0436;0.3948;0.3816;0.1664;0.012
0.0044;0.0412;0.396;0.378;0.1688;0.0116
0.002;0.044;0.3968;0.3804;0.166;0.0108
0.0028;0.0424;0.3944;0.3808;0.1692;0.0104
0.0032;0.04;0.3944;0.3816;0.1684;0.0124
0.0044;0.0416;0.3952;0.3812;0.1672;0.0104
0.0036;0.0404;0.3944;0.3808;0.1688;0.012
0.0024;0.0412;0.3976;0.382;0.1664;0.0104
0.0032;0.0416;0.3932;0.3824;0.1684;0.0112
0.002;0.0432;0.3924;0.3804;0.1696;0.0124
0.0036;0.0404;0.3964;0.3792;0.1688;0.0116
0.0016;0.0416;0.3936;0.3828;0.1688;0.0116
0.0048;0.0428;0.394;0.3812;0.1664;0.0108
0.0036;0.0416;0.396;0.3776;0.1692;0.012
0.0024;0.0408;0.396;0.3804;0.1708;0.0096
0.0036;0.0428;0.3952;0.3808;0.168;0.0096
0.0016;0.0412;0.396;0.3812;0.1688;0.0112
0.0028;0.0408;0.394;0.384;0.1668;0.0116
0.006;0.0408;0.3928;0.382;0.1684;0.01
0.0012;0.0424;0.3968;0.382;0.1676;0.01
0.0036;0.0416;0.3936;0.3836;0.168;0.0096
0.0044;0.0412;0.3944;0.382;0.1652;0.0128
0.002;0.0412;0.3952;0.3832;0.1664;0.012
0.002;0.0412;0.396;0.38;0.1716;0.0092
0.0036;0.0424;0.3952;0.38;0.1688;0.01
0.0032;0.0412;0.3984;0.3796;0.1672;0.0104
0.0036;0.0412;0.398;0.38;0.1676;0.0096
0.004;0.04;0.3964;0.382;0.168;0.0096
0.002;0.0416;0.3948;0.382;0.1668;0.0128
0.0032;0.0416;0.3964;0.3812;0.166;0.0116
0.002;0.0408;0.3944;0.384;0.1672;0.0116
0.0028;0.0408;0.3968;0.3812;0.1668;0.0116
0.0028;0.0412;0.3948;0.3804;0.168;0.0128
0.0028;0.0388;0.3952;0.3816;0.1708;0.0108
0.004;0.0396;0.3948;0.3828;0.1676;0.0112
0.0024;0.0388;0.3968;0.3816;0.1692;0.0112
0.0024;0.0424;0.3964;0.3816;0.1664;0.0108
0.004;0.0404;0.3952;0.3788;0.1688;0.0128
0.0068;0.042;0.394;0.38;0.1668;0.0104
0.0024;0.0404;0.396;0.38;0.1688;0.0124
0.002;0.0408;0.3992;0.3796;0.1668;0.0116
0.0036;0.0404;0.3952;0.3812;0.1676;0.012
0.004;0.0428;0.3956;0.3784;0.168;0.0112
0.0036;0.0388;0.3952;0.3808;0.1676;0.014
0.0024;0.042;0.3948;0.382;0.1696;0.0092
0.0028;0.0432;0.396;0.3768;0.1692;0.012
0.0028;0.0408;0.3972;0.3816;0.1696;0.008
0.0032;0.042;0.3956;0.3788;0.1684;0.012
0.0028;0.0416;0.396;0.3792;0.1692;0.0112
0.0036;0.0416;0.3944;0.3812;0.1684;0.0108
0.0032;0.042;0.3952;0.382;0.168;0.0096
0.0044;0.0404;0.3968;0.3816;0.1664;0.0104
0.0008;0.0416;0.396;0.384;0.168;0.0096
0.0028;0.0404;0.396;0.3816;0.1676;0.0116
0.0032;0.04;0.3956;0.382;0.1692;0.01
0.0016;0.0412;0.3972;0.3832;0.1676;0.0092
0.0028;0.044;0.396;0.3788;0.1676;0.0108
0.0028;0.0416;0.3988;0.38;0.1664;0.0104
0.0056;0.0416;0.3944;0.3804;0.166;0.012
0.002;0.042;0.3952;0.3812;0.1688;0.0108
0.002;0.0412;0.396;0.3812;0.168;0.0116
0.004;0.0412;0.396;0.38;0.1656;0.0132
0.0024;0.0428;0.3956;0.3792;0.1676;0.0124
0.002;0.0432;0.3976;0.38;0.1668;0.0104
0.0036;0.0436;0.396;0.3796;0.1656;0.0116
0.0032;0.0416;0.3964;0.3804;0.1676;0.0108
0.002;0.0444;0.3944;0.3812;0.1664;0.0116
0.006;0.042;0.3932;0.3812;0.1672;0.0104
0.0048;0.0432;0.3956;0.38;0.1672;0.0092
0.0036;0.0416;0.392;0.3812;0.1684;0.0132
0.0024;0.044;0.3928;0.3812;0.1684;0.0112
0.004;0.0432;0.3924;0.3804;0.17;0.01
0.002;0.0416;0.3956;0.3816;0.1688;0.0104
0.004;0.0424;0.3956;0.3784;0.1684;0.0112
0.0044;0.042;0.3936;0.3792;0.1684;0.0124
0.0028;0.0436;0.394;0.382;0.1676;0.01
0.004;0.0444;0.3952;0.3792;0.1668;0.0104
0.0032;0.042;0.3956;0.3804;0.168;0.0108
0.0016;0.042;0.3964;0.3808;0.1692;0.01
0.0036;0.0416;0.3944;0.384;0.1672;0.0092
0.0036;0.0424;0.3932;0.3812;0.1684;0.0112
0.0036;0.0436;0.3948;0.3796;0.1688;0.0096
0.0036;0.042;0.3932;0.3832;0.1688;0.0092
0.0052;0.0428;0.3948;0.38;0.1676;0.0096
0.0032;0.0408;0.398;0.3808;0.168;0.0092
0.004;0.042;0.3956;0.3796;0.17;0.0088
0.004;0.0412;0.3976;0.3804;0.1664;0.0104
0.0032;0.0408;0.3964;0.3804;0.1684;0.0108
0.0032;0.0436;0.394;0.3804;0.168;0.0108
0.0032;0.0412;0.396;0.3832;0.1668;0.0096
0.0024;0.0404;0.3956;0.3828;0.1672;0.0116
0.0032;0.042;0.3956;0.3824;0.1664;0.0104
0.0032;0.042;0.3972;0.3808;0.1656;0.0112
0.0012;0.0424;0.3932;0.3864;0.1672;0.0096
0.0028;0.0412;0.394;0.3816;0.1672;0.0132
0.0044;0.0428;0.3956;0.3812;0.1672;0.0088
0.0024;0.0412;0.3952;0.38;0.1704;0.0108
0.0028;0.04;0.3956;0.3832;0.1684;0.01
0.0032;0.04;0.3972;0.3816;0.1668;0.0112
0.004;0.04;0.3984;0.3812;0.1668;0.0096
0.0044;0.042;0.396;0.3804;0.1668;0.0104
0.0024;0.0412;0.3972;0.382;0.1668;0.0104
0.0028;0.0424;0.3944;0.3816;0.1676;0.0112
0.0016;0.0424;0.3952;0.3816;0.1676;0.0116
0.0024;0.042;0.3956;0.3808;0.1676;0.0116
0.0016;0.042;0.3964;0.3792;0.1696;0.0112
0.0032;0.0412;0.3924;0.3848;0.1656;0.0128
0.004;0.04;0.3936;0.3832;0.1688;0.0104
0.0024;0.0412;0.3936;0.382;0.17;0.0108
0.0024;0.0396;0.3928;0.3832;0.1688;0.0132
0.0048;0.0428;0.3928;0.3796;0.1684;0.0116
0.0036;0.0408;0.3952;0.3824;0.1664;0.0116
0.0032;0.0392;0.3956;0.3832;0.168;0.0108
0.0024;0.0396;0.3948;0.3828;0.17;0.0104
0.004;0.0404;0.394;0.382;0.1676;0.012
0.0044;0.0412;0.3956;0.382;0.1688;0.008
0.0024;0.042;0.3964;0.3804;0.1684;0.0104
0.0016;0.042;0.392;0.3848;0.1696;0.01
0.0032;0.0388;0.3968;0.382;0.1684;0.0108
0.0032;0.0416;0.3956;0.3808;0.168;0.0108
0.0024;0.04;0.394;0.3852;0.1668;0.0116
0.002;0.0408;0.3956;0.3836;0.1668;0.0112
0.0036;0.0408;0.3936;0.3816;0.1692;0.0112
0.0032;0.0396;0.3948;0.3816;0.168;0.0128
0.0048;0.0404;0.3932;0.384;0.166;0.0116
0.0028;0.0432;0.392;0.3812;0.1692;0.0116
0.0036;0.0416;0.3952;0.3804;0.1692;0.01
0.0044;0.04;0.3956;0.3812;0.1656;0.0132
0.0036;0.0416;0.3948;0.3796;0.1684;0.012
0.0032;0.0412;0.3948;0.384;0.1664;0.0104
0.004;0.0408;0.392;0.384;0.1668;0.0124
0.0016;0.0408;0.3952;0.3812;0.1712;0.01
0.002;0.0424;0.394;0.3804;0.17;0.0112
0.0024;0.0408;0.3964;0.3796;0.1684;0.0124
0.0036;0.0404;0.394;0.3816;0.1688;0.0116
0.0012;0.0416;0.3964;0.382;0.1684;0.0104
0.0012;0.044;0.3948;0.3796;0.1696;0.0108
0.0044;0.0392;0.3956;0.382;0.1684;0.0104
0.002;0.0396;0.396;0.3824;0.17;0.01
0.0024;0.0396;0.396;0.3832;0.168;0.0108
0.004;0.04;0.396;0.3816;0.1696;0.0088
0.002;0.04;0.3992;0.382;0.168;0.0088
0.0048;0.04;0.396;0.3812;0.168;0.01
0.0032;0.0412;0.3936;0.3816;0.1676;0.0128
0.0032;0.0388;0.3944;0.3828;0.1708;0.01
0.0032;0.0436;0.3952;0.3796;0.1684;0.01
0.0044;0.0428;0.3916;0.382;0.1696;0.0096
0.0016;0.0412;0.3904;0.3856;0.1688;0.0124
0.0048;0.0396;0.3936;0.382;0.1688;0.0112
0.0056;0.04;0.3944;0.3804;0.1692;0.0104
0.0028;0.0412;0.3928;0.3844;0.1672;0.0116
0.0032;0.0412;0.3944;0.3816;0.1684;0.0112
0.002;0.0412;0.3952;0.3824;0.168;0.0112
0.0028;0.0396;0.3952;0.3812;0.1688;0.0124
0.0044;0.04;0.3928;0.3848;0.166;0.012
0.0036;0.0416;0.3932;0.3812;0.1696;0.0108
0.0036;0.0388;0.3952;0.382;0.1684;0.012
0.0016;0.0404;0.3928;0.384;0.1696;0.0116
0.0024;0.0412;0.3952;0.3824;0.1676;0.0112
0.0016;0.042;0.3944;0.3828;0.168;0.0112
0.002;0.04;0.3968;0.3812;0.1688;0.0112
0.002;0.0396;0.3932;0.3832;0.1684;0.0136
0.0028;0.0408;0.394;0.3824;0.1696;0.0104
0.0036;0.0424;0.3936;0.382;0.1664;0.012
0.0048;0.0396;0.3952;0.3788;0.1696;0.012
0.0028;0.0396;0.3952;0.382;0.168;0.0124
0.0024;0.0392;0.3944;0.3832;0.1708;0.01
0.0036;0.0404;0.3928;0.3832;0.1696;0.0104
0.0032;0.0408;0.3964;0.3804;0.168;0.0112
0.0028;0.0412;0.394;0.3816;0.1688;0.0116
0.004;0.0412;0.3932;0.3824;0.1688;0.0104
0.004;0.0392;0.3948;0.3804;0.1708;0.0108
0.0024;0.038;0.3948;0.382;0.1704;0.0124
0.0036;0.0416;0.3924;0.384;0.1676;0.0108
0.0036;0.0416;0.3896;0.3836;0.1692;0.0124
0.0028;0.0408;0.394;0.3836;0.168;0.0108
0.0028;0.0396;0.3928;0.3836;0.1692;0.012
0.0044;0.0396;0.3932;0.3812;0.1712;0.0104
0.0032;0.0384;0.396;0.3832;0.1684;0.0108
0.0024;0.0424;0.3936;0.3832;0.1688;0.0096
0.0024;0.0392;0.3956;0.3824;0.1688;0.0116
0.0024;0.0408;0.3928;0.382;0.168;0.014
0.0036;0.0384;0.3952;0.3836;0.1684;0.0108
0.0024;0.042;0.3932;0.3844;0.1668;0.0112
0.0036;0.04;0.3972;0.3828;0.1648;0.0116
0.0024;0.0408;0.3952;0.3808;0.1704;0.0104
0.002;0.0408;0.3968;0.3808;0.1688;0.0108
0.0024;0.0388;0.3956;0.3832;0.1672;0.0128
0.0036;0.04;0.392;0.3832;0.1684;0.0128
0.0028;0.0396;0.3948;0.3816;0.1692;0.012
0.0036;0.0384;0.3952;0.3828;0.1672;0.0128
0.0032;0.0416;0.3928;0.3828;0.1672;0.0124
0.0028;0.0408;0.3956;0.382;0.1676;0.0112
0.0036;0.0404;0.396;0.3808;0.1684;0.0108
0.0028;0.0388;0.3924;0.3836;0.168;0.0144
0.0028;0.038;0.3964;0.3828;0.1684;0.0116
0.0052;0.0396;0.3964;0.3796;0.168;0.0112
0.0032;0.0388;0.3952;0.3828;0.1688;0.0112
0.0024;0.0412;0.3936;0.3832;0.1696;0.01
0.0036;0.04;0.394;0.3816;0.1688;0.012
0.0016;0.0424;0.396;0.3824;0.168;0.0096
0.0032;0.0408;0.3956;0.3804;0.1684;0.0116
0.0036;0.0384;0.3972;0.3816;0.1676;0.0116
0.002;0.0396;0.3952;0.3844;0.1672;0.0116
0.0036;0.0392;0.3944;0.3832;0.1684;0.0112
0.0052;0.0392;0.3924;0.3824;0.17;0.0108
0.0044;0.0396;0.3984;0.382;0.1668;0.0088
0.0036;0.0384;0.3984;0.3788;0.1688;0.012
0.0036;0.0392;0.3952;0.38;0.168;0.014
0.0044;0.04;0.394;0.3848;0.166;0.0108
0.0036;0.0392;0.3936;0.3836;0.1684;0.0116
0.0032;0.04;0.396;0.3832;0.1684;0.0092
0.0052;0.0396;0.3936;0.386;0.166;0.0096
0.0032;0.0392;0.3968;0.382;0.1684;0.0104
0.0004;0.0396;0.3968;0.3848;0.1672;0.0112
0.0032;0.0392;0.396;0.3836;0.1676;0.0104
0.0024;0.0416;0.394;0.3832;0.1696;0.0092
0.0024;0.0404;0.3956;0.3836;0.1684;0.0096
0.0036;0.0388;0.3968;0.3812;0.168;0.0116
0.0032;0.04;0.3956;0.3836;0.168;0.0096
0.0032;0.0376;0.3968;0.384;0.1688;0.0096
0.0036;0.0392;0.3948;0.3856;0.1676;0.0092
0.0036;0.038;0.3968;0.386;0.1656;0.01
0.002;0.04;0.3948;0.3864;0.1672;0.0096
0.0032;0.0388;0.3968;0.382;0.1684;0.0108
