action = 0;action = 60;action = 120;action = 180;action = 240;action = 300
0.0016;0.002;0.2504;0.6632;0.0792;0.0036
0.0016;0.0012;0.2504;0.6656;0.0796;0.0016
0.0016;0.0016;0.2516;0.6636;0.08;0.0016
0.0016;0.0028;0.25;0.6648;0.08;0.0008
0.0016;0.0008;0.2508;0.6636;0.0812;0.002
0.0028;0.0036;0.2488;0.6652;0.0784;0.0012
0.004;0.0012;0.2484;0.6636;0.0804;0.0024
0.0012;0.0012;0.2504;0.664;0.0808;0.0024
0.002;0.0012;0.2516;0.6644;0.0792;0.0016
0.0016;0.002;0.2504;0.6636;0.08;0.0024
0.0008;0.0008;0.2496;0.6656;0.0816;0.0016
0.0012;0.0012;0.2512;0.6648;0.08;0.0016
0.0016;0.002;0.25;0.6656;0.08;0.0008
0.0024;0.0016;0.2488;0.6672;0.0792;0.0008
0.0028;0.0028;0.2504;0.662;0.0808;0.0012
0.0012;0.0008;0.25;0.6656;0.0812;0.0012
0.0032;0.0008;0.2504;0.6612;0.082;0.0024
0.0028;0.0008;0.2488;0.6652;0.0808;0.0016
0.0016;0.0024;0.2476;0.6668;0.0804;0.0012
0.0024;0.002;0.2524;0.6636;0.0788;0.0008
0.0008;0.0008;0.2472;0.6676;0.0808;0.0028
0.0008;0.0016;0.2496;0.6668;0.08;0.0012
0.002;0.0016;0.2512;0.666;0.0788;0.0004
0.0016;0.0004;0.2496;0.6672;0.0808;0.0004
0.0028;0.0024;0.2488;0.6628;0.0816;0.0016
0.0012;0.002;0.2512;0.664;0.0804;0.0012
0.0012;0.0028;0.248;0.6668;0.0792;0.002
0.0012;0.0004;0.2504;0.6652;0.08;0.0028
0.002;0.0008;0.2496;0.6668;0.08;0.0008
0.0008;0.0024;0.2504;0.6644;0.082;0
0.0028;0.0016;0.2496;0.6656;0.0796;0.0008
0.0008;0.0012;0.2508;0.6652;0.0804;0.0016
0.0012;0.0008;0.2496;0.6664;0.0808;0.0012
0.004;0.002;0.2492;0.6608;0.0808;0.0032
0.002;0.0016;0.2492;0.666;0.08;0.0012
0.0008;0.0028;0.2488;0.6644;0.0816;0.0016
0.0012;0.0024;0.2508;0.6644;0.0788;0.0024
0.0016;0.0024;0.25;0.6644;0.0804;0.0012
0.002;0.0008;0.25;0.6644;0.0816;0.0012
0.0012;0.0016;0.2504;0.666;0.0804;0.0004
0.0012;0.0016;0.2504;0.6648;0.0804;0.0016
0.0008;0.002;0.2508;0.6668;0.0776;0.002
0.0024;0.0016;0.2492;0.666;0.0792;0.0016
0.002;0.0032;0.2512;0.6624;0.0808;0.0004
0.0012;0.0016;0.252;0.6632;0.08;0.002
0.0024;0.0016;0.25;0.6668;0.0788;0.0004
0.0036;0.0012;0.2496;0.6644;0.08;0.0012
0.0008;0.0012;0.2492;0.6664;0.08;0.0024
0.0008;0.0024;0.2488;0.6668;0.0796;0.0016
0.0016;0.0012;0.2516;0.6648;0.08;0.0008
0.0012;0.0012;0.2504;0.664;0.0816;0.0016
0.0012;0.002;0.2512;0.6632;0.0808;0.0016
0.0016;0.0028;0.2488;0.664;0.0804;0.0024
0.002;0.0028;0.2492;0.6636;0.08;0.0024
0.0024;0.0016;0.2488;0.6656;0.0796;0.002
0.0012;0.0004;0.2512;0.6668;0.0788;0.0016
0.002;0.0024;0.2496;0.6632;0.08;0.0028
0.0024;0.0016;0.2504;0.664;0.0792;0.0024
0.0032;0.002;0.25;0.664;0.0788;0.002
0.0028;0.0016;0.248;0.6668;0.08;0.0008
0.0008;0.0008;0.2504;0.6656;0.0812;0.0012
0.0012;0.0012;0.2504;0.6648;0.0796;0.0028
0.0016;0.0008;0.2492;0.6656;0.08;0.0028
0.002;0.0008;0.2492;0.6672;0.0788;0.002
0.0024;0.0016;0.25;0.6644;0.0808;0.0008
0.0028;0.0004;0.2476;0.6656;0.08;0.0036
0.002;0.0024;0.25;0.6604;0.0836;0.0016
0.0008;0.002;0.2516;0.6656;0.0796;0.0004
0.0028;0.0016;0.2496;0.664;0.08;0.002
0.0012;0.0004;0.2496;0.6644;0.0808;0.0036
0.0016;0;0.2492;0.6648;0.08;0.0044
0.0012;0.0012;0.248;0.666;0.0808;0.0028
0.0016;0.0008;0.2508;0.6636;0.0816;0.0016
0.004;0.002;0.2488;0.6652;0.0788;0.0012
0.0016;0.0032;0.252;0.662;0.0784;0.0028
0.002;0.0012;0.2504;0.6656;0.0796;0.0012
0.002;0.0008;0.25;0.6656;0.0808;0.0008
0;0.0008;0.2504;0.6664;0.0808;0.0016
0;0.0008;0.252;0.6656;0.08;0.0016
0.0004;0.0012;0.252;0.6652;0.08;0.0012
0.0016;0.0016;0.248;0.666;0.0812;0.0016
0.0024;0.0008;0.2492;0.6684;0.0792;0
0.0008;0.002;0.2496;0.6636;0.0812;0.0028
0;0.0008;0.2516;0.6668;0.0788;0.002
0.0012;0.0024;0.2504;0.666;0.078;0.002
0.0012;0.0028;0.2496;0.6648;0.0804;0.0012
0.0008;0.0016;0.2504;0.6656;0.0804;0.0012
0.0024;0.004;0.25;0.6648;0.0788;0
0.002;0.002;0.2496;0.6648;0.0796;0.002
0.0016;0.002;0.2492;0.6648;0.0808;0.0016
0.0016;0.0012;0.2492;0.6664;0.0784;0.0032
0.0016;0.0012;0.2484;0.6684;0.0784;0.002
0.0016;0.002;0.2496;0.6656;0.0808;0.0004
0.0016;0.0012;0.25;0.6652;0.0804;0.0016
0.0028;0.0012;0.2496;0.6636;0.08;0.0028
0.0024;0.0012;0.2488;0.6636;0.0808;0.0032
0.0024;0.0016;0.2488;0.6632;0.0824;0.0016
0.0012;0.0016;0.2504;0.6652;0.08;0.0016
0.002;0.0008;0.25;0.6656;0.0796;0.002
0.0012;0.0016;0.2496;0.6656;0.0808;0.0012
0.0008;0.0024;0.2496;0.6664;0.08;0.0008
0.0016;0.0016;0.2488;0.6656;0.0816;0.0008
0.0016;0.0004;0.2508;0.6664;0.0804;0.0004
0.0016;0.002;0.2488;0.6636;0.082;0.002
0.002;0.0008;0.2512;0.6644;0.0812;0.0004
0.0008;0.0016;0.2508;0.666;0.0804;0.0004
0.0016;0.0016;0.2476;0.6672;0.08;0.002
0.0016;0.0016;0.2524;0.6632;0.0804;0.0008
0.0008;0.0012;0.25;0.664;0.0812;0.0028
0.0008;0.0016;0.2508;0.6632;0.0804;0.0032
0.002;0.0012;0.2508;0.6636;0.0804;0.002
0.002;0.002;0.2496;0.6656;0.0796;0.0012
0.0024;0.002;0.2488;0.6644;0.0804;0.002
0.002;0.0024;0.2496;0.6636;0.0808;0.0016
0.0012;0.0016;0.2524;0.662;0.0812;0.0016
0.0024;0.0008;0.2488;0.666;0.0804;0.0016
0.0008;0.0008;0.2504;0.6664;0.0792;0.0024
0.0016;0.0004;0.2488;0.666;0.0816;0.0016
0.002;0.002;0.2512;0.6628;0.08;0.002
0.002;0.0012;0.2516;0.664;0.0796;0.0016
0.0008;0.002;0.2476;0.668;0.0808;0.0008
0.0012;0.002;0.2488;0.666;0.0804;0.0016
0.002;0.002;0.2496;0.6628;0.0808;0.0028
0.0012;0.0012;0.2508;0.6664;0.0796;0.0008
0.0008;0.0028;0.2496;0.6668;0.078;0.002
0.0008;0.0028;0.2484;0.666;0.0812;0.0008
0.002;0.0028;0.2484;0.6656;0.08;0.0012
0.0012;0.002;0.2492;0.664;0.0804;0.0032
0.0028;0.0012;0.2508;0.6612;0.0808;0.0032
0.0012;0.0008;0.25;0.6648;0.0804;0.0028
0.0012;0.0004;0.2504;0.6668;0.0792;0.002
0.0012;0.0016;0.2512;0.666;0.0788;0.0012
0.0008;0.002;0.2492;0.6652;0.0808;0.002
0.002;0.0028;0.2504;0.6628;0.0808;0.0012
0.0028;0.0024;0.2492;0.6636;0.08;0.002
0.0004;0.0024;0.2504;0.6644;0.0816;0.0008
0.0012;0.0028;0.2508;0.6632;0.0804;0.0016
0.0028;0.0012;0.2488;0.6652;0.0812;0.0008
0.0008;0.0012;0.2488;0.6684;0.08;0.0008
0.0036;0.0008;0.2484;0.6668;0.0804;0
0.0004;0.0016;0.2504;0.666800000000001;0.0796;0.0012
0.0012;0.0028;0.2496;0.6636;0.08;0.0028
0.002;0.0016;0.2496;0.6648;0.0808;0.0012
0.0016;0.002;0.2504;0.666;0.0784;0.0016
0.002;0.0012;0.2504;0.6636;0.0816;0.0012
0.0016;0.0008;0.2492;0.6684;0.0792;0.0008
0.0016;0.002;0.2488;0.6664;0.08;0.0012
0.002;0.0012;0.2508;0.6644;0.08;0.0016
0.0008;0.0024;0.2492;0.6664;0.0796;0.0016
0.002;0.0008;0.2504;0.6652;0.0796;0.002
0.0016;0.002;0.2508;0.6648;0.0788;0.002
0.0004;0.0012;0.2516;0.6644;0.08;0.0024
0.002;0.0032;0.2488;0.6636;0.0804;0.002
0.0008;0.0012;0.2508;0.6664;0.08;0.0008
0.002;0.0028;0.2484;0.6648;0.08;0.002
0.0016;0.002;0.2484;0.666800000000001;0.0796;0.0016
0;0.002;0.2508;0.6636;0.0824;0.0012
0.0024;0.0012;0.2484;0.666;0.0804;0.0016
0.0032;0.0012;0.2504;0.6632;0.08;0.002
0.002;0.0008;0.2492;0.6672;0.0792;0.0016
0.002;0.0016;0.2508;0.6632;0.0812;0.0012
0.0008;0.002;0.2508;0.6656;0.0784;0.0024
0.0008;0.0032;0.2488;0.6656;0.0796;0.002
0.0008;0.0004;0.2488;0.6672;0.0812;0.0016
0.0024;0.0024;0.2492;0.6668;0.0784;0.0008
0.0008;0.002;0.25;0.6668;0.0792;0.0012
0.0024;0.0028;0.2516;0.662800000000001;0.0792;0.0012
0.0008;0.002;0.248;0.6668;0.0792;0.0032
0.0028;0.0016;0.2516;0.664;0.08;0
0.0008;0.0008;0.2504;0.6656;0.0808;0.0016
0.0016;0.0008;0.2492;0.6656;0.08;0.0028
0.002;0.0016;0.2508;0.6632;0.0808;0.0016
0.0024;0.004;0.2492;0.664800000000001;0.0784;0.0012
0.0024;0.0008;0.2492;0.6644;0.0808;0.0024
0.002;0.002;0.25;0.6648;0.0792;0.002
0.002;0.002;0.2496;0.6656;0.0792;0.0016
0.002;0.0008;0.2508;0.6636;0.08;0.0028
0.0016;0.0012;0.2512;0.6656;0.0792;0.0012
0.0028;0.0004;0.2504;0.6656;0.0796;0.0012
0.0024;0.0016;0.2488;0.6652;0.0784;0.0036
0.0012;0.0016;0.2516;0.6636;0.08;0.002
0.0016;0.0016;0.2504;0.6648;0.0804;0.0012
0.0004;0.002;0.2492;0.6664;0.0812;0.0008
0.0012;0.0012;0.2492;0.668;0.0796;0.0008
0.0012;0.0008;0.2512;0.6636;0.0804;0.0028
0;0.002;0.25;0.6648;0.0812;0.002
0.0028;0.0016;0.2484;0.666;0.0784;0.0028
0.0012;0.0024;0.2484;0.6672;0.0804;0.0004
0.0024;0.0032;0.2496;0.6644;0.0796;0.0008
0.0016;0.002;0.2504;0.6636;0.08;0.0024
0.0024;0.002;0.2492;0.666;0.0788;0.0016
0.0012;0.0032;0.2492;0.6652;0.08;0.0012
0.0024;0.0024;0.2496;0.6636;0.0808;0.0012
0.0024;0.0036;0.25;0.664;0.0796;0.0004
0.0012;0.0012;0.2488;0.6652;0.0804;0.0032
0.0016;0.0012;0.248;0.6668;0.0812;0.0012
0.002;0.0024;0.2512;0.664;0.0796;0.0008
0;0.0028;0.25;0.6652;0.08;0.002
0.0012;0.002;0.2496;0.6648;0.0796;0.0028
0.002;0.0012;0.25;0.6644;0.0812;0.0012
0.0008;0.002;0.2504;0.6668;0.0796;0.0004
0.0024;0.002;0.2532;0.662;0.0792;0.0012
0.0028;0.0008;0.2508;0.662800000000001;0.0804;0.0024
0.0032;0.0028;0.248;0.6632;0.0796;0.0032
0.0016;0.002;0.248;0.6672;0.0804;0.0008
0.0024;0.0016;0.25;0.666;0.0784;0.0016
0.0012;0.0012;0.2492;0.6644;0.0812;0.0028
0.002;0.0016;0.2504;0.6636;0.08;0.0024
0.002;0.002;0.2496;0.664;0.0792;0.0032
0.0016;0.0012;0.25;0.6644;0.0804;0.0024
0.0012;0.0016;0.2492;0.6672;0.0788;0.002
0.0004;0.0028;0.2508;0.664;0.08;0.002
0.002;0.0028;0.2488;0.6644;0.0804;0.0016
0.0012;0.002;0.2508;0.666;0.0788;0.0012
0.0024;0.0012;0.25;0.6628;0.0812;0.0024
0.0028;0.0016;0.2508;0.660800000000001;0.0808;0.0032
0.0028;0.0012;0.2496;0.666;0.08;0.0004
0.0016;0.0012;0.2488;0.6668;0.08;0.0016
0.0012;0.0012;0.25;0.6652;0.0804;0.002
0.0008;0.002;0.2508;0.6632;0.08;0.0032
0.0012;0.0024;0.2512;0.6644;0.08;0.0008
0.002;0.0024;0.2476;0.6636;0.0816;0.0028
0.0012;0.0004;0.2508;0.666;0.0796;0.002
0.0004;0.0008;0.2504;0.6664;0.08;0.002
0.0012;0.0012;0.2504;0.6672;0.0796;0.0004
0.0016;0.0028;0.2496;0.6644;0.08;0.0016
0.0028;0.0016;0.252;0.6644;0.0772;0.002
0.0016;0.0004;0.2496;0.6652;0.0808;0.0024
0.002;0.0024;0.2488;0.664;0.0812;0.0016
0.0012;0.002;0.2508;0.6656;0.0804;0
0.002;0.0004;0.2508;0.6648;0.0804;0.0016
0.002;0.0032;0.2484;0.6652;0.0796;0.0016
0.0024;0.0028;0.2472;0.6668;0.08;0.0008
0.002;0.0028;0.25;0.6624;0.0816;0.0012
0.0016;0.0016;0.2492;0.6648;0.0812;0.0016
0.0016;0.0024;0.2476;0.6656;0.0804;0.0024
0.0012;0.0016;0.2512;0.664;0.0804;0.0016
0.002;0.002;0.2504;0.6652;0.078;0.0024
0.0032;0.0008;0.252;0.6632;0.08;0.0008
0.0008;0.0016;0.25;0.6672;0.08;0.0004
0.0016;0.0012;0.2508;0.6656;0.0792;0.0016
0.0008;0.002;0.2492;0.6672;0.0796;0.0012
0.0008;0.0012;0.2496;0.6668;0.0804;0.0012
0.0016;0.0024;0.2508;0.664;0.078;0.0032
0.0016;0;0.2516;0.665200000000001;0.0808;0.0008
0.0024;0.0012;0.2488;0.6656;0.0804;0.0016
0.002;0.0016;0.252;0.6636;0.0792;0.0016
0.0012;0.0036;0.2492;0.6652;0.0804;0.0004
0.0008;0.0032;0.2524;0.6632;0.0788;0.0016
0.0012;0.002;0.2496;0.665200000000001;0.0792;0.0028
0.0016;0.0028;0.2484;0.666;0.0796;0.0016
0.002;0.002;0.2496;0.6664;0.0792;0.0008
0.0024;0.0016;0.2508;0.663600000000001;0.0808;0.0008
0.0016;0.0028;0.2488;0.6652;0.0804;0.0012
0.0016;0.0016;0.2524;0.6628;0.08;0.0016
0.0016;0.002;0.2504;0.664800000000001;0.08;0.0012
0.0004;0.0016;0.2512;0.6652;0.0804;0.0012
0.0016;0.0024;0.2488;0.6652;0.0792;0.0028
0.0024;0.0012;0.2488;0.668;0.0784;0.0012
0.0012;0.0012;0.2504;0.6632;0.0816;0.0024
0.0004;0.0016;0.25;0.6672;0.0808;0
0.002;0.0012;0.2492;0.6652;0.0808;0.0016
0.0032;0.0012;0.2492;0.6648;0.0804;0.0012
0.0012;0.0012;0.2496;0.6676;0.08;0.0004
0.0004;0.0012;0.2504;0.6672;0.08;0.0008
0.004;0.002;0.248;0.6632;0.0796;0.0032
0.0016;0.0036;0.2464;0.6652;0.0808;0.0024
0.002;0.0012;0.25;0.6644;0.0816;0.0008
0.0012;0.002;0.2488;0.6644;0.0808;0.0028
0.0008;0.0016;0.2512;0.6648;0.0804;0.0012
0.0016;0.0016;0.2492;0.6656;0.0796;0.0024
0.0008;0.0016;0.2492;0.6664;0.0792;0.0028
0.0004;0.0012;0.2512;0.6668;0.0788;0.0016
0.0012;0.0012;0.2496;0.664;0.0808;0.0032
0.0016;0.0016;0.2496;0.666;0.0796;0.0016
0.0008;0.0016;0.2508;0.6648;0.0808;0.0012
0.0024;0.0016;0.2508;0.6644;0.08;0.0008
0.0012;0.0024;0.2504;0.6648;0.08;0.0012
0.0032;0.0024;0.2492;0.664;0.0804;0.0008
0.0016;0.0016;0.2484;0.6668;0.0784;0.0032
0.0024;0.002;0.2492;0.6648;0.0796;0.002
0.0024;0.0028;0.2496;0.6648;0.08;0.0004
0.0012;0.002;0.2504;0.6636;0.08;0.0028
0.0012;0.0008;0.252;0.6644;0.0792;0.0024
0.0012;0.0016;0.2492;0.6644;0.0812;0.0024
0.0012;0.0016;0.2496;0.6656;0.0808;0.0012
0.0008;0.0008;0.2484;0.6672;0.08;0.0028
0.0012;0.0028;0.2492;0.664;0.0812;0.0016
0.0012;0.0016;0.25;0.6656;0.0792;0.0024
0.0016;0.0024;0.2488;0.666;0.08;0.0012
0.0008;0.0008;0.2524;0.6636;0.0816;0.0008
0.0024;0.0016;0.2504;0.6632;0.082;0.0004
0.0012;0.0012;0.2508;0.6664;0.078;0.0024
0.0016;0.0028;0.2484;0.6636;0.0808;0.0028
0.002;0.0016;0.2504;0.6648;0.08;0.0012
0.002;0.0012;0.2496;0.6648;0.0796;0.0028
0.002;0.0016;0.25;0.6648;0.0804;0.0012
0.0016;0.0012;0.2492;0.6648;0.0812;0.002
0.0024;0.002;0.248;0.6632;0.0828;0.0016
0.0004;0.0008;0.2488;0.668;0.0808;0.0012
0.0008;0.0012;0.2504;0.666;0.0796;0.002
0.0004;0.0028;0.2496;0.666;0.0804;0.0008
0.0016;0.0016;0.2496;0.6652;0.0808;0.0012
0.0024;0.0024;0.2492;0.664;0.0816;0.0004
0.002;0.0024;0.2496;0.6624;0.082;0.0016
0.0008;0.0004;0.2488;0.6668;0.0808;0.0024
0.0004;0.002;0.2516;0.664;0.0792;0.0028
0.0012;0.0008;0.2504;0.6656;0.08;0.002
0.0012;0.002;0.2508;0.6648;0.0796;0.0016
0.0008;0.0012;0.25;0.666;0.0804;0.0016
0.0012;0.002;0.2508;0.6644;0.08;0.0016
0.0012;0.0016;0.2488;0.6664;0.0804;0.0016
0.0016;0.0012;0.25;0.6656;0.0792;0.0024
0.0024;0.0036;0.2488;0.6624;0.0812;0.0016
0.0028;0.0008;0.2516;0.6632;0.08;0.0016
0.0016;0.0016;0.2484;0.6676;0.0804;0.0004
0.0016;0.0008;0.2512;0.664;0.0804;0.002
0.002;0.0028;0.2516;0.6624;0.08;0.0012
0.0016;0.0016;0.2476;0.6648;0.0804;0.004
0.002;0.0024;0.25;0.6616;0.0812;0.0028
0.0016;0.0024;0.2508;0.6636;0.0804;0.0012
0.0012;0.0012;0.2504;0.6652;0.0792;0.0028
0.0016;0.0004;0.2492;0.6672;0.0804;0.0012
0.002;0.0032;0.248;0.6632;0.0824;0.0012
0.0016;0.002;0.25;0.6648;0.0788;0.0028
0.0012;0.0016;0.2536;0.6628;0.08;0.0008
0.002;0.0024;0.248;0.666;0.0804;0.0012
0.0032;0.0008;0.2516;0.664;0.0792;0.0012
0.0032;0.0012;0.248;0.6644;0.0808;0.0024
0.0012;0.0016;0.2512;0.6636;0.0804;0.002
0.0004;0.0016;0.25;0.6656;0.0792;0.0032
0.0012;0.0012;0.2508;0.664400000000001;0.0796;0.0028
0.002;0.0012;0.2496;0.6652;0.0808;0.0012
0.0024;0.002;0.2512;0.663600000000001;0.0804;0.0004
0.002;0.0012;0.2512;0.6628;0.0796;0.0032
0.0016;0.002;0.2504;0.6648;0.0792;0.002
0.0028;0.0008;0.25;0.6668;0.0788;0.0008
0.0012;0.0024;0.2504;0.6636;0.0808;0.0016
0.0024;0.0024;0.2504;0.6632;0.0804;0.0012
0.0012;0.0004;0.25;0.6664;0.0804;0.0016
0.0012;0.0012;0.2504;0.6656;0.08;0.0016
0.0012;0.0012;0.2516;0.6644;0.08;0.0016
0.0012;0.002;0.2504;0.6644;0.0796;0.0024
0.0024;0.0016;0.2492;0.6648;0.08;0.002
0.0016;0.0012;0.2488;0.6652;0.08;0.0032
0.0016;0.0008;0.2512;0.664;0.0804;0.002
0.0016;0.0012;0.25;0.664;0.0812;0.002
0.0028;0.0024;0.2504;0.660800000000001;0.0812;0.0024
0.0016;0.002;0.252;0.6632;0.0796;0.0016
0.0012;0.002;0.2516;0.6644;0.08;0.0008
0.0024;0.0024;0.2496;0.6632;0.0808;0.0016
0.0016;0.002;0.2516;0.6632;0.08;0.0016
0.0024;0.0024;0.2508;0.6636;0.0788;0.002
0.002;0.0008;0.2504;0.6652;0.0792;0.0024
0.0008;0.0012;0.2512;0.6656;0.0796;0.0016
0.002;0.0012;0.25;0.6644;0.08;0.0024
0.0024;0.0016;0.248;0.664;0.0816;0.0024
0.002;0.0008;0.2484;0.6668;0.08;0.002
0.0012;0.0016;0.2488;0.668;0.0788;0.0016
0;0.0016;0.2492;0.6668;0.0812;0.0012
0.0008;0.0012;0.2508;0.666;0.0808;0.0004
0.0016;0.0012;0.252;0.6612;0.0816;0.0024
0.0004;0.0008;0.2504;0.6648;0.0808;0.0028
0.0012;0.0024;0.25;0.6636;0.0804;0.0024
0.0032;0.0008;0.2496;0.666;0.0796;0.0008
0.0008;0.0012;0.2512;0.666;0.0792;0.0016
0.0012;0.0012;0.25;0.6672;0.0792;0.0012
0.002;0.0024;0.2516;0.6612;0.0804;0.0024
0.0004;0.0012;0.2492;0.6676;0.0796;0.002
0.0012;0.0012;0.2504;0.6648;0.0804;0.002
0.0008;0.0024;0.2504;0.6652;0.0784;0.0028
0.0004;0.0012;0.2508;0.6664;0.08;0.0012
0.0012;0.0016;0.2504;0.6656;0.08;0.0012
0.0028;0.0008;0.2504;0.6644;0.0804;0.0012
0.002;0.0024;0.25;0.6636;0.08;0.002
0.0016;0.0012;0.2508;0.6644;0.0788;0.0032
0.0012;0.0004;0.2484;0.6672;0.0812;0.0016
0.0024;0.0012;0.2512;0.6624;0.0808;0.002
0.002;0.002;0.2492;0.6652;0.08;0.0016
0.0024;0;0.2488;0.6644;0.082;0.0024
0.0008;0.002;0.2504;0.6656;0.0784;0.0028
0.0008;0.0028;0.25;0.6644;0.0808;0.0012
0.0024;0.0028;0.2492;0.664;0.0808;0.0008
0.0032;0.0012;0.248;0.6644;0.0816;0.0016
0.0016;0.0012;0.2516;0.6636;0.0812;0.0008
0.0012;0;0.2512;0.6664;0.08;0.0012
0.0016;0.004;0.2484;0.6656;0.0796;0.0008
0.0008;0.002;0.2508;0.6664;0.0796;0.0004
0.0016;0.0012;0.2496;0.6652;0.08;0.0024
0.0012;0.0012;0.2504;0.666;0.0804;0.0008
0.0016;0.0008;0.2488;0.6688;0.0792;0.0008
0.0004;0.0024;0.2484;0.666;0.0808;0.002
0.0016;0.0016;0.25;0.664;0.08;0.0028
0.0028;0.0016;0.25;0.664;0.0804;0.0012
0.002;0.002;0.2496;0.6664;0.08;0
0.002;0.0012;0.252;0.6644;0.0796;0.0008
0.0012;0.002;0.25;0.6648;0.0812;0.0008
0.0032;0.002;0.2496;0.6624;0.0792;0.0036
0.0016;0.0008;0.2496;0.6648;0.0816;0.0016
0.0012;0.0016;0.25;0.6636;0.0804;0.0032
0.0016;0.0008;0.2504;0.6656;0.0796;0.002
0.0016;0.0024;0.2492;0.6632;0.0804;0.0032
0.0024;0.0008;0.2504;0.6652;0.0792;0.002
0.0012;0.0012;0.2488;0.666;0.0808;0.002
0.0012;0.0004;0.2492;0.6668;0.0808;0.0016
0.002;0.0008;0.2488;0.6648;0.0816;0.002
0.002;0;0.2496;0.6672;0.0804;0.0008
0.0024;0.0016;0.2492;0.6636;0.0812;0.002
0.0028;0.002;0.25;0.6624;0.0792;0.0036
0.0012;0.0012;0.2504;0.666;0.0804;0.0008
0.0012;0.0016;0.2512;0.665600000000001;0.0784;0.002
0.0012;0.0032;0.2488;0.6656;0.0792;0.002
0.0012;0.0004;0.25;0.6664;0.08;0.002
0.0024;0.0024;0.2492;0.6648;0.08;0.0012
0.0032;0.0008;0.25;0.6636;0.0808;0.0016
0.0012;0.0016;0.2496;0.6652;0.0812;0.0012
0.0008;0.0012;0.248;0.6656;0.0816;0.0028
0.0024;0.0016;0.2496;0.6656;0.0804;0.0004
0.0036;0.0028;0.2484;0.664;0.0804;0.0008
0.0008;0.0024;0.25;0.6648;0.0808;0.0012
0.0012;0.0012;0.25;0.6648;0.0804;0.0024
0.0016;0.0008;0.2508;0.6652;0.0792;0.0024
0.0012;0.0012;0.2504;0.6648;0.0808;0.0016
0.0008;0.002;0.2496;0.6652;0.0816;0.0008
0.0008;0.0024;0.2516;0.6644;0.0796;0.0012
0.002;0.002;0.2496;0.6644;0.0804;0.0016
0.0036;0.002;0.2488;0.664;0.0792;0.0024
0.0004;0.0012;0.2508;0.6648;0.0808;0.002
0.0012;0.0024;0.2496;0.668;0.078;0.0008
0.0024;0.0016;0.25;0.6632;0.0816;0.0012
0.004;0.0016;0.2508;0.6612;0.0804;0.002
0.0016;0.002;0.2508;0.662;0.0816;0.002
0.002;0.0004;0.2508;0.6656;0.078;0.0032
0.0012;0.0012;0.2484;0.6668;0.08;0.0024
0.0012;0.0024;0.25;0.664;0.0816;0.0008
0.0012;0.0004;0.2496;0.6664;0.0812;0.0012
0.0016;0.0016;0.2488;0.6652;0.0804;0.0024
0.0008;0.0024;0.2516;0.664;0.0792;0.002
0.002;0.0032;0.2508;0.6616;0.0812;0.0012
0.0012;0.0004;0.252;0.6628;0.0808;0.0028
0.0012;0.0012;0.2504;0.666;0.08;0.0012
0.0024;0.0016;0.248;0.666;0.0804;0.0016
0.002;0.002;0.2492;0.6652;0.0808;0.0008
0.0032;0.0004;0.2504;0.6648;0.0804;0.0008
0.0012;0.0008;0.2492;0.6664;0.08;0.0024
0.0004;0.0016;0.25;0.6652;0.0796;0.0032
0.0028;0.002;0.2492;0.6652;0.0792;0.0016
0.0016;0.0004;0.2496;0.6668;0.0804;0.0012
0.0016;0.0008;0.2516;0.6648;0.0792;0.002
0.0012;0.0008;0.2488;0.6644;0.0816;0.0032
0.0004;0.0016;0.2504;0.6672;0.0784;0.002
0.0028;0.0016;0.2484;0.666;0.0808;0.0004
0.002;0.0016;0.2512;0.6632;0.0812;0.0008
0.0024;0.0036;0.2484;0.6628;0.0816;0.0012
0.0036;0.002;0.2492;0.6628;0.0812;0.0012
0.002;0.0016;0.2484;0.6672;0.0788;0.002
0.0008;0.0024;0.2496;0.6664;0.0796;0.0012
0.0012;0.0028;0.2492;0.6656;0.0796;0.0016
0.0008;0.0004;0.2524;0.6676;0.0784;0.0004
0.0016;0.002;0.2496;0.6664;0.0788;0.0016
0.0004;0.0012;0.25;0.668;0.0804;0
0.0032;0.0008;0.2488;0.6636;0.0816;0.002
0.0004;0.0012;0.2496;0.6652;0.0812;0.0024
0.0016;0.0016;0.2508;0.6656;0.0788;0.0016
0.0012;0.0024;0.2492;0.6648;0.0804;0.002
0.0016;0.0032;0.2484;0.6652;0.0788;0.0028
0.002;0.0012;0.25;0.6648;0.08;0.002
0.0004;0.002;0.25;0.6656;0.0816;0.0004
0.0004;0.0016;0.2508;0.664;0.0812;0.002
0.0032;0.0012;0.2496;0.666400000000001;0.0788;0.0008
0.002;0.0008;0.2512;0.6648;0.08;0.0012
0.0004;0.002;0.25;0.6676;0.0796;0.0004
0.0012;0.0024;0.2504;0.6632;0.0808;0.002
0.0016;0.0016;0.2504;0.6656;0.08;0.0008
0.0012;0.0016;0.2508;0.662;0.082;0.0024
0.0032;0.0012;0.2496;0.6648;0.0792;0.002
0.0016;0.0012;0.25;0.666;0.0796;0.0016
0.0036;0.0008;0.2504;0.662800000000001;0.0824;0
0.002;0.0012;0.2488;0.6672;0.0792;0.0016
0.002;0.0008;0.2508;0.664;0.0804;0.002
0.002;0.0016;0.2492;0.6644;0.0804;0.0024
0.0024;0.0012;0.2496;0.6644;0.08;0.0024
0.0004;0.0016;0.2516;0.6652;0.0788;0.0024
0.0008;0.0016;0.2484;0.6676;0.0792;0.0024
