action = 0;action = 60;action = 120;action = 180;action = 240;action = 300
0.0076;0.0188;0.46;0.3812;0.1272;0.0052
0.006;0.0164;0.4596;0.3832;0.128;0.0068
0.0084;0.0188;0.46;0.3824;0.1244;0.006
0.008;0.0156;0.4568;0.382;0.1284;0.0092
0.0068;0.0144;0.4612;0.3824;0.1244;0.0108
0.006;0.0148;0.4612;0.3824;0.1256;0.01
0.0068;0.0144;0.4604;0.3848;0.1284;0.0052
0.0068;0.0132;0.4628;0.3828;0.1284;0.006
0.0044;0.0164;0.46;0.3836;0.1268;0.0088
0.008;0.0148;0.456;0.3808;0.1312;0.0092
0.0088;0.0164;0.4576;0.382;0.1268;0.0084
0.0072;0.0156;0.4608;0.3844;0.1276;0.0044
0.006;0.0172;0.4572;0.3812;0.1304;0.008
0.008;0.0152;0.4608;0.3824;0.1252;0.0084
0.0072;0.02;0.4592;0.3804;0.1248;0.0084
0.0068;0.0164;0.46;0.3824;0.1264;0.008
0.0064;0.0148;0.4604;0.3816;0.128;0.0088
0.0068;0.0128;0.4644;0.3796;0.1252;0.0112
0.0068;0.0144;0.4608;0.3808;0.1276;0.0096
0.012;0.0152;0.4548;0.3832;0.1288;0.006
0.0064;0.0144;0.4608;0.3816;0.128;0.0088
0.0072;0.016;0.4556;0.38;0.1312;0.01
0.006;0.0148;0.462;0.3836;0.1264;0.0072
0.0076;0.0164;0.46;0.3804;0.128;0.0076
0.0068;0.0148;0.4592;0.3848;0.1248;0.0096
0.0096;0.0156;0.4588;0.3808;0.1264;0.0088
0.0068;0.0148;0.4592;0.38;0.1316;0.0076
0.0084;0.0152;0.461200000000001;0.3796;0.128;0.0076
0.0088;0.0168;0.4588;0.3788;0.1276;0.0092
0.0088;0.0136;0.4592;0.378;0.132;0.0084
0.0084;0.0184;0.4572;0.3812;0.1272;0.0076
0.0072;0.0132;0.458;0.3816;0.1276;0.0124
0.0092;0.014;0.458;0.384;0.1272;0.0076
0.0052;0.0176;0.4604;0.3804;0.1272;0.0092
0.0076;0.0144;0.458;0.382;0.1276;0.0104
0.0056;0.012;0.4608;0.3816;0.1308;0.0092
0.0072;0.0156;0.4588;0.3828;0.1288;0.0068
0.01;0.0148;0.462000000000001;0.3776;0.1276;0.008
0.008;0.0156;0.4608;0.3816;0.1288;0.0052
0.0088;0.014;0.4568;0.3816;0.1296;0.0092
0.0096;0.0144;0.4604;0.3788;0.1272;0.0096
0.0072;0.0168;0.4584;0.3816;0.1276;0.0084
0.01;0.0156;0.4588;0.38;0.1268;0.0088
0.0076;0.0172;0.4596;0.3804;0.1292;0.006
0.0068;0.0168;0.4572;0.3832;0.126;0.01
0.0092;0.0176;0.4544;0.3816;0.13;0.0072
0.012;0.016;0.454;0.3856;0.126;0.0064
0.0052;0.0144;0.4616;0.3868;0.126;0.006
0.0052;0.0152;0.458;0.382;0.1288;0.0108
0.0044;0.02;0.4616;0.3804;0.1276;0.006
0.0076;0.0136;0.4596;0.384;0.1264;0.0088
0.0084;0.0136;0.458;0.3816;0.1292;0.0092
0.0092;0.014;0.4628;0.3812;0.1264;0.0064
0.0052;0.0168;0.4588;0.382;0.1256;0.0116
0.0068;0.016;0.4576;0.382;0.1296;0.008
0.0096;0.0184;0.4596;0.3792;0.126;0.0072
0.0048;0.0164;0.4588;0.38;0.1292;0.0108
0.0108;0.016;0.457600000000001;0.378;0.1296;0.008
0.0056;0.0148;0.46;0.3808;0.1272;0.0116
0.006;0.0188;0.4584;0.3816;0.1268;0.0084
0.0096;0.0144;0.4584;0.3832;0.1256;0.0088
0.01;0.0156;0.456;0.3828;0.1264;0.0092
0.0076;0.0148;0.46;0.3844;0.1264;0.0068
0.0072;0.0156;0.4588;0.3836;0.1268;0.008
0.0084;0.0156;0.4576;0.3816;0.1264;0.0104
0.008;0.018;0.458;0.3824;0.1272;0.0064
0.0068;0.0156;0.4584;0.3848;0.1288;0.0056
0.006;0.0156;0.4608;0.384;0.126;0.0076
0.0088;0.0128;0.4612;0.3828;0.1268;0.0076
0.0088;0.0148;0.4584;0.382;0.1292;0.0068
0.0104;0.012;0.46;0.3824;0.1272;0.008
0.0072;0.0156;0.4568;0.38;0.1316;0.0088
0.004;0.0164;0.4604;0.384;0.1256;0.0096
0.0076;0.018;0.4548;0.3844;0.1276;0.0076
0.0088;0.0168;0.4592;0.382;0.1272;0.006
0.008;0.0164;0.454;0.3852;0.1268;0.0096
0.0052;0.0156;0.4576;0.384;0.1284;0.0092
0.0084;0.0164;0.4592;0.3836;0.126;0.0064
0.0072;0.0176;0.458;0.384;0.1244;0.0088
0.0064;0.0176;0.458;0.3836;0.1256;0.0088
0.0064;0.0144;0.4608;0.3856;0.1248;0.008
0.0072;0.0148;0.4576;0.3868;0.1272;0.0064
0.0052;0.0168;0.4584;0.3836;0.1272;0.0088
0.0048;0.0148;0.464;0.382;0.1256;0.0088
0.0044;0.0156;0.4592;0.3856;0.1276;0.0076
0.0056;0.0164;0.4596;0.3852;0.126;0.0072
0.008;0.0196;0.4564;0.3816;0.1268;0.0076
0.0048;0.0152;0.4568;0.3872;0.1272;0.0088
0.008;0.0136;0.456;0.384;0.1276;0.0108
0.012;0.016;0.4556;0.3832;0.1244;0.0088
0.008;0.016;0.4568;0.3856;0.1248;0.0088
0.0068;0.014;0.46;0.386;0.1272;0.006
0.0092;0.0136;0.4584;0.3796;0.1296;0.0096
0.0076;0.0172;0.4568;0.3816;0.1276;0.0092
0.0056;0.0152;0.460000000000001;0.3864;0.126;0.0068
0.0052;0.0144;0.4588;0.3868;0.126;0.0088
0.0052;0.0156;0.4592;0.384;0.1276;0.0084
0.0064;0.016;0.4592;0.382;0.1268;0.0096
0.0056;0.018;0.46;0.3816;0.1276;0.0072
0.0056;0.0152;0.4572;0.3852;0.128;0.0088
0.0068;0.018;0.4564;0.3824;0.1256;0.0108
0.006;0.0156;0.4588;0.3836;0.1264;0.0096
0.0068;0.0156;0.458;0.3876;0.1256;0.0064
0.0064;0.0176;0.4592;0.382;0.1276;0.0072
0.006;0.018;0.4592;0.3832;0.1248;0.0088
0.008;0.0184;0.4572;0.3804;0.1268;0.0092
0.0048;0.0152;0.4592;0.384;0.1272;0.0096
0.0072;0.0144;0.4604;0.3872;0.1248;0.006
0.0076;0.0148;0.4592;0.3824;0.128;0.008
0.0064;0.0148;0.4596;0.3852;0.128;0.006
0.0084;0.0132;0.4588;0.3832;0.1272;0.0092
0.0052;0.0148;0.4596;0.3844;0.1284;0.0076
0.0052;0.016;0.4592;0.3868;0.126;0.0068
0.0084;0.0136;0.4604;0.3832;0.128;0.0064
0.0068;0.0156;0.4572;0.3816;0.1284;0.0104
0.0096;0.0168;0.454;0.384;0.128;0.0076
0.0084;0.0124;0.46;0.382;0.1276;0.0096
0.0088;0.0124;0.4572;0.3864;0.1264;0.0088
0.0088;0.0148;0.4552;0.3864;0.1264;0.0084
0.0064;0.0176;0.4572;0.386;0.1264;0.0064
0.0072;0.014;0.4608;0.3824;0.1276;0.008
0.0064;0.0172;0.456;0.386;0.1244;0.01
0.0084;0.0148;0.4576;0.3812;0.1284;0.0096
0.0056;0.0156;0.457600000000001;0.3848;0.1272;0.0092
0.0096;0.0128;0.4604;0.382;0.1272;0.008
0.0068;0.0156;0.4576;0.3844;0.1296;0.006
0.0064;0.0136;0.4552;0.3832;0.1328;0.0088
0.006;0.0184;0.4564;0.3804;0.1292;0.0096
0.008;0.0148;0.4596;0.384;0.1252;0.0084
0.0084;0.016;0.458;0.3852;0.1284;0.004
0.008;0.0148;0.456;0.384;0.1272;0.01
0.006;0.0148;0.458;0.384;0.13;0.0072
0.0104;0.0168;0.4556;0.3808;0.1276;0.0088
0.0048;0.0184;0.4564;0.3832;0.1284;0.0088
0.0088;0.0128;0.4612;0.382;0.1292;0.006
0.0064;0.016;0.456;0.386;0.1272;0.0084
0.0084;0.0156;0.4584;0.3824;0.1264;0.0088
0.0064;0.014;0.4584;0.3828;0.13;0.0084
0.0104;0.0152;0.458;0.38;0.1292;0.0072
0.0052;0.0168;0.4584;0.3804;0.13;0.0092
0.0084;0.0184;0.4572;0.3796;0.1252;0.0112
0.0076;0.0144;0.4596;0.382;0.1296;0.0068
0.0068;0.0144;0.4584;0.3848;0.1292;0.0064
0.008;0.0136;0.4588;0.3832;0.1252;0.0112
0.0068;0.0124;0.462;0.3852;0.126;0.0076
0.0052;0.014;0.4592;0.3852;0.1268;0.0096
0.0084;0.0152;0.4576;0.3852;0.1236;0.01
0.006;0.0168;0.4548;0.384;0.1292;0.0092
0.0048;0.0156;0.4572;0.3836;0.1304;0.0084
0.0072;0.0168;0.456;0.3852;0.1264;0.0084
0.006;0.0152;0.4572;0.3832;0.1304;0.008
0.004;0.0172;0.458;0.3844;0.1296;0.0068
0.0068;0.0172;0.4564;0.3828;0.1232;0.0136
0.0076;0.0172;0.4568;0.384;0.128;0.0064
0.01;0.014;0.4572;0.3832;0.1272;0.0084
0.0036;0.0156;0.4592;0.3836;0.1296;0.0084
0.0084;0.0152;0.4572;0.3828;0.1308;0.0056
0.0064;0.0128;0.4596;0.386;0.128;0.0072
0.0056;0.0152;0.4568;0.3876;0.126;0.0088
0.006;0.0152;0.4576;0.3868;0.126;0.0084
0.0048;0.0136;0.4608;0.3824;0.1284;0.01
0.0076;0.0144;0.4536;0.3888;0.1264;0.0092
0.0096;0.0116;0.4588;0.3808;0.13;0.0092
0.0076;0.0156;0.4596;0.3836;0.1268;0.0068
0.0044;0.0164;0.4556;0.3864;0.1292;0.008
0.008;0.0152;0.46;0.3852;0.126;0.0056
0.0076;0.0176;0.454800000000001;0.3852;0.1268;0.008
0.008;0.0152;0.4568;0.384;0.128;0.008
0.008;0.0152;0.4576;0.384;0.128;0.0072
0.0108;0.0164;0.4556;0.3844;0.1276;0.0052
0.0064;0.016;0.454;0.388;0.13;0.0056
0.0048;0.0152;0.4588;0.3844;0.1284;0.0084
0.0076;0.018;0.4608;0.3812;0.1252;0.0072
0.0076;0.0128;0.4596;0.386;0.1268;0.0072
0.006;0.0132;0.4604;0.3816;0.1304;0.0084
0.008;0.0132;0.4568;0.3856;0.1288;0.0076
0.0072;0.0156;0.454;0.3852;0.1264;0.0116
0.0076;0.0136;0.4576;0.3856;0.126;0.0096
0.0064;0.0148;0.460400000000001;0.384;0.1264;0.008
0.0088;0.0156;0.4576;0.3816;0.1268;0.0096
0.0052;0.0152;0.4544;0.3852;0.1308;0.0092
0.0044;0.0164;0.4596;0.3864;0.1276;0.0056
0.006;0.0148;0.462;0.384;0.1268;0.0064
0.008;0.0136;0.4596;0.3832;0.1256;0.01
0.0092;0.0128;0.4592;0.3828;0.1296;0.0064
0.0052;0.018;0.4604;0.384;0.1256;0.0068
0.0048;0.016;0.4612;0.3836;0.1276;0.0068
0.0088;0.0132;0.4592;0.386;0.1276;0.0052
0.0068;0.0164;0.4576;0.3832;0.1284;0.0076
0.0068;0.0144;0.4556;0.3848;0.1284;0.01
0.0068;0.014;0.456000000000001;0.3856;0.128;0.0096
0.0068;0.0164;0.4576;0.3824;0.1288;0.008
0.006;0.0124;0.4576;0.3872;0.1284;0.0084
0.006;0.0168;0.4588;0.3832;0.128;0.0072
0.0068;0.0144;0.4572;0.3844;0.1272;0.01
0.0068;0.0152;0.4532;0.382;0.1304;0.0124
0.0092;0.0132;0.4576;0.3848;0.1272;0.008
0.008;0.0136;0.46;0.384;0.1284;0.006
0.0068;0.014;0.4532;0.3848;0.1332;0.008
0.0096;0.014;0.456;0.382;0.1288;0.0096
0.0044;0.0132;0.4588;0.3856;0.1288;0.0092
0.0076;0.0164;0.4568;0.3864;0.1272;0.0056
0.0076;0.0188;0.4556;0.3812;0.1284;0.0084
0.0064;0.0156;0.4572;0.3864;0.128;0.0064
0.0088;0.0152;0.4568;0.3836;0.1288;0.0068
0.006;0.0168;0.4592;0.3848;0.124;0.0092
0.006;0.014;0.460800000000001;0.3832;0.128;0.008
0.0048;0.0156;0.456;0.3852;0.1264;0.012
0.0052;0.0188;0.4568;0.3836;0.1276;0.008
0.0084;0.0156;0.456;0.3844;0.1264;0.0092
0.0052;0.0148;0.4556;0.386;0.1284;0.01
0.006;0.016;0.4572;0.3844;0.128;0.0084
0.0072;0.0176;0.4552;0.3812;0.1288;0.01
0.008;0.0156;0.4572;0.382;0.1288;0.0084
0.0056;0.0184;0.4564;0.3848;0.1248;0.01
0.0076;0.016;0.4596;0.3824;0.1272;0.0072
0.008;0.0164;0.4544;0.3848;0.1272;0.0092
0.0072;0.0164;0.4556;0.3844;0.1288;0.0076
0.0064;0.0148;0.4552;0.386;0.1292;0.0084
0.0088;0.0144;0.4568;0.3784;0.13;0.0116
0.0068;0.012;0.4608;0.384;0.1296;0.0068
0.0072;0.0168;0.46;0.3816;0.1272;0.0072
0.008;0.0164;0.4572;0.384;0.1272;0.0072
0.0084;0.014;0.4576;0.384;0.1252;0.0108
0.0064;0.0164;0.4548;0.3848;0.1316;0.006
0.008;0.0144;0.4564;0.3828;0.1312;0.0072
0.0072;0.0148;0.458000000000001;0.3832;0.1288;0.008
0.0056;0.0164;0.4592;0.3808;0.1288;0.0092
0.0076;0.0128;0.4588;0.3856;0.1268;0.0084
0.004;0.0156;0.4584;0.3848;0.1284;0.0088
0.0068;0.014;0.459200000000001;0.3852;0.1284;0.0064
0.0076;0.0164;0.4552;0.3852;0.1268;0.0088
0.006;0.0168;0.4596;0.3844;0.1272;0.006
0.0076;0.0132;0.4564;0.3828;0.1288;0.0112
0.006;0.0148;0.4584;0.3828;0.1292;0.0088
0.0052;0.0168;0.4556;0.384;0.1296;0.0088
0.0072;0.0148;0.4576;0.3844;0.1288;0.0072
0.006;0.0156;0.4596;0.3852;0.1256;0.008
0.0088;0.0124;0.4584;0.382;0.1268;0.0116
0.0068;0.014;0.4568;0.386;0.1268;0.0096
0.0084;0.016;0.4544;0.3848;0.1292;0.0072
0.0084;0.0176;0.458400000000001;0.3796;0.128;0.008
0.0084;0.012;0.462000000000001;0.382;0.1268;0.0088
0.0072;0.0188;0.4572;0.3824;0.1252;0.0092
0.0088;0.0152;0.4576;0.382;0.1264;0.01
0.0088;0.0132;0.4568;0.3828;0.132;0.0064
0.0092;0.0136;0.4568;0.3848;0.1284;0.0072
0.0088;0.0164;0.4556;0.3848;0.1268;0.0076
0.0064;0.0152;0.46;0.3828;0.1272;0.0084
0.006;0.0148;0.4552;0.3844;0.1296;0.01
0.0088;0.0148;0.456;0.3816;0.13;0.0088
0.0072;0.0124;0.4596;0.388;0.1248;0.008
0.0088;0.0132;0.462;0.3828;0.1248;0.0084
0.006;0.0156;0.4568;0.3848;0.13;0.0068
0.01;0.016;0.4564;0.3808;0.126;0.0108
0.0084;0.0172;0.458;0.3804;0.1292;0.0068
0.0068;0.016;0.4552;0.3848;0.13;0.0072
0.0076;0.016;0.4528;0.3812;0.1332;0.0092
0.0052;0.016;0.4556;0.3848;0.1276;0.0108
0.0072;0.0144;0.4592;0.3856;0.1268;0.0068
0.0052;0.0132;0.458;0.3856;0.1284;0.0096
0.0056;0.016;0.4608;0.3828;0.1268;0.008
0.0092;0.0164;0.4564;0.3824;0.128;0.0076
0.0084;0.016;0.458000000000001;0.3832;0.1272;0.0072
0.0076;0.0172;0.4576;0.384;0.1256;0.008
0.008;0.0176;0.46;0.3808;0.1244;0.0092
0.0076;0.0148;0.4572;0.3836;0.128;0.0088
0.0088;0.0148;0.4596;0.3816;0.1264;0.0088
0.0052;0.0152;0.4596;0.3848;0.1288;0.0064
0.0068;0.0188;0.4552;0.382;0.128;0.0092
0.0084;0.0152;0.4544;0.386;0.1272;0.0088
0.0052;0.0188;0.4552;0.3836;0.1264;0.0108
0.0048;0.0164;0.462;0.3804;0.1264;0.01
0.0056;0.012;0.459200000000001;0.3868;0.128;0.0084
0.0076;0.014;0.46;0.3832;0.1268;0.0084
0.0072;0.0132;0.459600000000001;0.3836;0.1272;0.0092
0.006;0.018;0.4584;0.378;0.1308;0.0088
0.0084;0.0152;0.4588;0.3844;0.1276;0.0056
0.0096;0.0128;0.4564;0.3844;0.128;0.0088
0.006;0.0156;0.456;0.3848;0.1292;0.0084
0.006;0.016;0.4596;0.3836;0.128;0.0068
0.006;0.0144;0.4588;0.3832;0.1308;0.0068
0.0068;0.0172;0.4576;0.3844;0.128;0.006
0.008;0.0176;0.4572;0.3812;0.126;0.01
0.006;0.012;0.4564;0.3848;0.132;0.0088
0.0048;0.0168;0.4544;0.3856;0.1276;0.0108
0.0084;0.0152;0.4556;0.3844;0.128;0.0084
0.008;0.0148;0.4572;0.3872;0.1272;0.0056
0.004;0.0148;0.4572;0.3868;0.1284;0.0088
0.006;0.0144;0.4612;0.3832;0.1268;0.0084
0.0088;0.016;0.4536;0.3808;0.1312;0.0096
0.0092;0.0148;0.456;0.3836;0.1288;0.0076
0.0084;0.0144;0.4588;0.3824;0.1304;0.0056
0.004;0.0136;0.4584;0.3844;0.1304;0.0092
0.0048;0.0156;0.4568;0.384;0.13;0.0088
0.0056;0.0128;0.4572;0.386;0.1316;0.0068
0.008;0.0148;0.4604;0.3844;0.1256;0.0068
0.0048;0.0136;0.4564;0.3884;0.13;0.0068
0.0084;0.018;0.46;0.3804;0.1272;0.006
0.0088;0.0136;0.4576;0.3828;0.128;0.0092
0.008;0.0164;0.4548;0.3856;0.1288;0.0064
0.0104;0.0148;0.4568;0.382;0.1304;0.0056
0.0056;0.0156;0.4532;0.3864;0.1312;0.008
0.0056;0.0184;0.4588;0.386;0.1268;0.0044
0.004;0.018;0.456;0.3844;0.1312;0.0064
0.0092;0.0136;0.456;0.384;0.1292;0.008
0.0112;0.016;0.4536;0.382;0.1296;0.0076
0.0064;0.0156;0.4572;0.3872;0.1256;0.008
0.0076;0.0148;0.4568;0.3832;0.1292;0.0084
0.0056;0.014;0.456;0.3852;0.1288;0.0104
0.008;0.016;0.4604;0.3816;0.128;0.006
0.0096;0.016;0.4576;0.3828;0.1276;0.0064
0.0064;0.016;0.461200000000001;0.3828;0.1244;0.0092
0.006;0.0192;0.456;0.3816;0.1284;0.0088
0.006;0.0116;0.46;0.384;0.1292;0.0092
0.0052;0.0156;0.4572;0.3864;0.1276;0.008
0.0072;0.0172;0.4552;0.3852;0.126;0.0092
0.0068;0.0164;0.4616;0.3816;0.1276;0.006
0.0064;0.018;0.458;0.3844;0.1256;0.0076
0.0068;0.0172;0.4548;0.3868;0.1264;0.008
0.0072;0.0164;0.4588;0.38;0.1268;0.0108
0.006;0.0184;0.4568;0.3852;0.128;0.0056
0.0088;0.0152;0.46;0.3812;0.1268;0.008
0.0064;0.0168;0.4588;0.382;0.1292;0.0068
0.0064;0.0164;0.4564;0.3852;0.1256;0.01
0.0076;0.0148;0.459200000000001;0.3832;0.1272;0.008
0.0056;0.0168;0.4588;0.3832;0.1288;0.0068
0.008;0.0164;0.458;0.3856;0.1248;0.0072
0.0076;0.0144;0.4568;0.3836;0.132;0.0056
0.0052;0.0164;0.455600000000001;0.3856;0.1292;0.008
0.0048;0.0156;0.458;0.3808;0.1284;0.0124
0.0072;0.0164;0.4576;0.384;0.1276;0.0072
0.0076;0.0168;0.4572;0.384;0.1268;0.0076
0.0092;0.0132;0.4572;0.3816;0.1304;0.0084
0.0048;0.016;0.4568;0.3836;0.1316;0.0072
0.0044;0.014;0.4584;0.3856;0.1288;0.0088
0.0056;0.0152;0.4592;0.3832;0.1292;0.0076
0.0072;0.014;0.4584;0.3864;0.1256;0.0084
0.0072;0.0144;0.4576;0.3848;0.1312;0.0048
0.008;0.0156;0.4572;0.3844;0.1268;0.008
0.0048;0.016;0.4548;0.3824;0.1328;0.0092
0.0056;0.014;0.4572;0.38;0.1328;0.0104
0.0052;0.0176;0.4564;0.3864;0.1268;0.0076
0.0072;0.0124;0.4608;0.386;0.1264;0.0072
0.0084;0.014;0.4608;0.382;0.128;0.0068
0.008;0.0156;0.4584;0.3832;0.1244;0.0104
0.0056;0.0184;0.460000000000001;0.3828;0.1264;0.0068
0.0052;0.0172;0.456;0.3872;0.1252;0.0092
0.0048;0.0144;0.4584;0.384;0.1304;0.008
0.008;0.0144;0.4568;0.3816;0.1296;0.0096
0.0068;0.0144;0.4556;0.388;0.1288;0.0064
0.0068;0.0144;0.4588;0.3824;0.13;0.0076
0.0044;0.0148;0.458000000000001;0.3876;0.1276;0.0076
0.0068;0.0148;0.4608;0.382;0.1288;0.0068
0.0076;0.0144;0.4548;0.3848;0.128;0.0104
0.0096;0.0188;0.456;0.38;0.126;0.0096
0.0068;0.0188;0.4548;0.382;0.1304;0.0072
0.0092;0.0164;0.4532;0.3844;0.1292;0.0076
0.004;0.0156;0.4608;0.3892;0.1252;0.0052
0.0068;0.0156;0.4576;0.3852;0.1264;0.0084
0.0064;0.0172;0.454;0.384;0.1288;0.0096
0.0068;0.0132;0.456;0.3868;0.126;0.0112
0.0104;0.016;0.456;0.3804;0.1284;0.0088
0.008;0.0152;0.4544;0.3836;0.1272;0.0116
0.008;0.0168;0.4584;0.3852;0.1272;0.0044
0.006;0.0152;0.4564;0.3848;0.1288;0.0088
0.0124;0.016;0.4576;0.382;0.1264;0.0056
0.0056;0.0164;0.4572;0.3856;0.1272;0.008
0.0052;0.0132;0.458;0.3836;0.1308;0.0092
0.0048;0.0156;0.4596;0.3824;0.1284;0.0092
0.0068;0.0148;0.4572;0.3824;0.13;0.0088
0.0064;0.0172;0.4584;0.3816;0.1296;0.0068
0.0088;0.014;0.4556;0.3824;0.1292;0.01
0.0072;0.0148;0.4564;0.3864;0.1292;0.006
0.0108;0.0144;0.4572;0.3852;0.1256;0.0068
0.01;0.0128;0.4596;0.3808;0.1288;0.008
0.0064;0.0136;0.4628;0.3848;0.1268;0.0056
0.0116;0.0144;0.4568;0.3828;0.1284;0.006
0.0072;0.0132;0.4604;0.382;0.1292;0.008
0.0048;0.014;0.4564;0.386;0.1284;0.0104
0.008;0.0144;0.4568;0.3856;0.128;0.0072
0.0068;0.0136;0.4584;0.3836;0.1288;0.0088
0.0056;0.0136;0.4556;0.3872;0.1292;0.0088
0.0076;0.0164;0.4604;0.3852;0.124;0.0064
0.0088;0.0144;0.4584;0.3808;0.1292;0.0084
0.006;0.016;0.462;0.38;0.1296;0.0064
0.004;0.0136;0.4596;0.3872;0.1268;0.0088
0.006;0.018;0.4544;0.3828;0.13;0.0088
0.0084;0.016;0.462000000000001;0.3804;0.1264;0.0068
0.0068;0.0148;0.46;0.3824;0.1284;0.0076
0.0064;0.0168;0.4604;0.3836;0.1268;0.006
0.0084;0.0148;0.4596;0.3828;0.1288;0.0056
0.008;0.016;0.458;0.384;0.1272;0.0068
0.0052;0.014;0.460400000000001;0.3832;0.1276;0.0096
0.0032;0.014;0.4604;0.3824;0.1288;0.0112
0.01;0.0164;0.4544;0.38;0.1308;0.0084
0.0056;0.0156;0.4568;0.3828;0.1292;0.01
0.0116;0.012;0.4556;0.382;0.1312;0.0076
0.0052;0.0164;0.464;0.3796;0.1272;0.0076
0.006;0.0156;0.4572;0.3868;0.1276;0.0068
0.008;0.0172;0.4552;0.3836;0.128;0.008
0.006;0.0164;0.4596;0.3824;0.1276;0.008
0.0084;0.0148;0.4588;0.3852;0.128;0.0048
0.008;0.0152;0.4588;0.3864;0.1244;0.0072
0.0052;0.016;0.4616;0.384;0.1276;0.0056
0.0072;0.0148;0.458;0.3864;0.128;0.0056
0.008;0.0136;0.4568;0.3844;0.1288;0.0084
0.0068;0.0152;0.4584;0.3828;0.13;0.0068
0.0092;0.0132;0.4556;0.382;0.1308;0.0092
0.0088;0.0152;0.4576;0.3864;0.124;0.008
0.0072;0.012;0.4604;0.3816;0.1288;0.01
0.0084;0.0148;0.4556;0.386;0.1288;0.0064
0.0076;0.0152;0.4568;0.3836;0.1284;0.0084
0.0064;0.014;0.4592;0.3848;0.1284;0.0072
0.0056;0.0124;0.4596;0.384;0.1288;0.0096
0.01;0.0132;0.4572;0.3836;0.128;0.008
0.0084;0.0124;0.4596;0.384;0.128;0.0076
0.008;0.016;0.456;0.3828;0.1272;0.01
0.0076;0.0148;0.4576;0.3824;0.128;0.0096
0.008;0.0156;0.4524;0.3856;0.1324;0.006
0.0072;0.0132;0.4628;0.384;0.1276;0.0052
0.0056;0.0148;0.46;0.3812;0.1296;0.0088
0.006;0.0136;0.4572;0.382;0.1296;0.0116
0.0068;0.0152;0.458;0.3824;0.13;0.0076
0.0064;0.016;0.4556;0.3864;0.1296;0.006
0.0056;0.0148;0.4596;0.3844;0.1252;0.0104
0.0076;0.016;0.4572;0.3796;0.1296;0.01
0.0104;0.0136;0.4576;0.3812;0.1284;0.0088
0.0064;0.0172;0.4604;0.382;0.1288;0.0052
0.008;0.0148;0.4588;0.3836;0.1276;0.0072
0.0064;0.0132;0.4588;0.3836;0.1308;0.0072
0.0084;0.0116;0.4588;0.3864;0.1288;0.006
0.0052;0.0124;0.4624;0.3836;0.1276;0.0088
0.0064;0.0112;0.4608;0.3836;0.1288;0.0092
0.0076;0.014;0.4608;0.3832;0.1272;0.0072
0.002;0.0156;0.4624;0.3808;0.1296;0.0096
0.0056;0.012;0.4608;0.386;0.128;0.0076
0.0112;0.014;0.4596;0.3836;0.1276;0.004
0.0048;0.0128;0.4612;0.3864;0.1292;0.0056
0.0088;0.0168;0.4592;0.3808;0.1292;0.0052
0.0064;0.0168;0.4576;0.3836;0.1288;0.0068
0.0072;0.0176;0.458;0.382;0.1288;0.0064
0.006;0.0156;0.458;0.3824;0.1308;0.0072
0.0044;0.0124;0.459600000000001;0.386;0.1272;0.0104
0.0068;0.0164;0.4596;0.3796;0.1292;0.0084
0.0076;0.014;0.4608;0.3832;0.1264;0.008
0.0064;0.0152;0.4624;0.382;0.1276;0.0064
0.0072;0.0152;0.4588;0.382;0.1276;0.0092
0.0084;0.0124;0.458;0.3836;0.1304;0.0072
0.0048;0.0156;0.4588;0.384;0.13;0.0068
0.0084;0.0164;0.4616;0.3848;0.1244;0.0044
0.0068;0.0168;0.4596;0.38;0.1308;0.006
0.006;0.0148;0.462;0.3792;0.1308;0.0072
0.006;0.0152;0.4592;0.3868;0.1276;0.0052
0.006;0.0156;0.4572;0.3812;0.1328;0.0072
0.0068;0.0164;0.4572;0.3828;0.13;0.0068
0.004;0.0168;0.4592;0.3816;0.1284;0.01
0.0076;0.0132;0.458400000000001;0.3852;0.128;0.0076
0.0088;0.0148;0.4568;0.384;0.1272;0.0084
0.006;0.0168;0.4592;0.3812;0.128;0.0088
0.0068;0.0172;0.4576;0.3832;0.1304;0.0048
0.008;0.0124;0.46;0.384;0.1288;0.0068
0.008;0.0124;0.4584;0.3828;0.1296;0.0088
0.006;0.0152;0.4552;0.384;0.1324;0.0072
0.006;0.0172;0.4588;0.3808;0.1308;0.0064
0.0048;0.0136;0.4592;0.3872;0.1284;0.0068
0.006;0.0148;0.4584;0.3864;0.1276;0.0068
0.0056;0.016;0.4616;0.3824;0.1284;0.006
0.008;0.0152;0.4564;0.3832;0.1284;0.0088
0.0076;0.0156;0.4572;0.3828;0.1288;0.008
0.0048;0.014;0.4576;0.3828;0.134;0.0068
0.0068;0.0136;0.4572;0.3848;0.1268;0.0108
0.006;0.014;0.4588;0.3828;0.1304;0.008
0.0064;0.0156;0.4568;0.3864;0.1264;0.0084
0.0092;0.0152;0.4588;0.384;0.1268;0.006
0.0084;0.0144;0.4616;0.3836;0.1256;0.0064
0.0112;0.0136;0.4572;0.3828;0.1276;0.0076
0.0056;0.0152;0.46;0.3808;0.1296;0.0088
0.008;0.0144;0.4576;0.3824;0.1304;0.0072
0.0068;0.014;0.4568;0.3836;0.1292;0.0096
0.0044;0.0136;0.4632;0.3824;0.1288;0.0076
0.006;0.0132;0.4576;0.3872;0.1288;0.0072
0.0048;0.0176;0.4568;0.3816;0.1288;0.0104
